DATA,spei_1,spei_3,spei_6,spei_9,spei_12,spei_24,spi_1,spi_3,spi_6,spi_9,spi_12,spi_24,duration_spei_1,duration_spei_3,duration_spei_6,duration_spei_9,duration_spei_12,duration_spei_24,intensity_spei_1,intensity_spei_3,intensity_spei_6,intensity_spei_9,intensity_spei_12,intensity_spei_24,duration_spi_1,duration_spi_3,duration_spi_6,duration_spi_9,duration_spi_12,duration_spi_24,intensity_spi_1,intensity_spi_3,intensity_spi_6,intensity_spi_9,intensity_spi_12,intensity_spi_24
2013-12-16,2.05,1.34,0.91,0.4,-0.34,-0.56,2.09,1.3,1.14,0.67,-0.26,-0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-23,2.1,1.24,0.92,0.45,-0.18,-0.48,2.06,1.19,1.01,0.71,-0.17,-0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-01,1.15,1.13,0.9,0.42,-0.12,-0.45,1.12,1.04,0.94,0.68,-0.1,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-09,0.07,1.3,1.05,0.63,0.12,-0.27,0.07,1.21,1.05,0.93,0.17,-0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-16,1.04,1.54,1.23,1,0.44,0,0.93,1.49,1.26,1.2,0.56,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-23,1.02,1.53,1.16,0.96,0.48,0,0.94,1.44,1.18,1.13,0.58,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-01,0.89,1.45,1.09,0.94,0.53,0.04,0.86,1.37,1.09,1.07,0.6,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-09,1.12,1.79,1.31,1.19,0.76,0.23,1.09,1.73,1.31,1.3,0.91,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-16,0.37,1.81,1.34,1.14,0.78,0.26,0.42,1.78,1.28,1.25,0.92,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-23,0.5,1.84,1.31,1.08,0.81,0.27,0.52,1.79,1.25,1.21,0.95,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01,0.54,1.17,1.25,1.03,0.57,0.29,0.54,1.12,1.13,1.11,0.66,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-09,-0.03,0.55,1.28,1.04,0.65,0.37,-0.04,0.48,1.2,1.13,0.79,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-16,-0.13,0.63,1.27,0.98,0.6,0.4,-0.22,0.56,1.18,1.07,0.75,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-23,-0.04,0.69,1.24,1.03,0.67,0.45,-0.19,0.63,1.16,1.03,0.82,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-01,0.06,0.72,1.14,1,0.64,0.4,0.01,0.65,1.07,1,0.8,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-09,0.09,0.55,1.21,1.07,0.74,0.44,-0.24,0.43,1.08,0.96,0.86,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-16,0.17,0.07,1.28,1.03,0.82,0.43,-0.18,-0.16,1.14,0.93,0.85,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-23,-0.19,0.1,1.25,0.95,0.81,0.33,-0.51,-0.13,1.13,0.9,0.84,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,-0.56,0.05,1.21,0.89,0.79,0.31,-0.6,-0.05,1.14,0.86,0.84,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-09,-1.17,-0.57,1.3,0.87,0.8,0.37,-1.69,-0.73,1.27,0.85,0.83,0.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.69,0,0,0,0,0
2014-05-16,-1.17,-0.54,1.35,0.92,0.77,0.38,-1.7,-0.76,1.31,0.84,0.81,0.58,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.39,0,0,0,0,0
2014-05-23,-0.07,-0.22,1.48,0.99,0.82,0.46,-0.27,-0.62,1.39,0.86,0.83,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01,0.39,-0.19,0.82,0.98,0.8,0.42,-0.07,-0.45,0.8,0.85,0.83,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-09,0.95,-0.35,0.15,1,0.8,0.42,-0.01,-0.88,0.04,0.87,0.8,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-16,0.95,-0.18,0.3,1.02,0.77,0.44,0.02,-0.69,0.17,0.89,0.78,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-23,0.27,-0.17,0.43,1.03,0.86,0.48,-0.57,-0.85,0.3,0.92,0.79,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-01,0.77,0.07,0.52,1,0.89,0.5,0.01,-0.74,0.35,0.87,0.8,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-09,1.09,0.13,0.43,1.11,0.97,0.53,0.24,-1.15,0.17,0.92,0.8,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-16,1.2,0.32,0.1,1.21,0.97,0.59,0.45,-0.91,-0.36,1.01,0.8,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-23,1.6,0.82,0.36,1.29,1.01,0.62,1.33,-0.11,-0.18,1.08,0.84,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-01,1.68,1.28,0.6,1.34,1.06,0.66,1.65,0.44,-0.02,1.14,0.85,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-09,1.18,1.34,0.22,1.45,1.07,0.7,1.22,0.56,-0.62,1.26,0.85,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-16,0.88,1.3,0.23,1.48,1.09,0.71,1.07,0.56,-0.65,1.31,0.85,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-23,0.05,0.88,0.25,1.49,1.06,0.71,0.17,0.21,-0.6,1.37,0.84,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-01,-0.26,1.06,0.38,1,1.09,0.72,-0.63,0.33,-0.43,0.79,0.84,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-09,-0.14,0.91,0.28,0.43,1.09,0.73,-0.69,0.24,-0.78,0.04,0.85,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-16,0.13,0.9,0.39,0.56,1.12,0.75,-0.23,0.24,-0.65,0.16,0.87,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-23,0.18,0.77,0.42,0.65,1.12,0.68,-0.68,-0.15,-0.99,0.22,0.88,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-01,-0.1,0.53,0.39,0.65,1.05,0.68,-0.91,-0.41,-1.02,0.22,0.79,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-09,-0.11,0.27,0.25,0.48,1.09,0.72,-0.85,-0.56,-1.43,-0.04,0.8,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.43,0,0,0
2014-10-16,1.93,1.66,1.41,0.81,1.51,0.94,1.85,1.66,1.32,0.36,1.35,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-23,1.33,1.06,1.2,0.77,1.45,0.76,1.35,1.05,0.96,0.32,1.3,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-01,1.31,0.91,1.31,0.93,1.53,0.35,1.3,0.9,0.94,0.47,1.4,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-09,1.3,0.91,1.27,0.6,1.62,0.31,1.26,0.8,0.85,0.01,1.49,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-16,1.49,1.73,1.93,1.44,2.03,0.75,1.46,1.85,1.93,1.23,2.1,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-23,1.98,1.92,2.02,1.7,2.17,0.79,2.12,2.14,2.2,1.74,2.36,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-01,2,1.89,1.99,1.72,1.89,0.87,2.14,2.11,2.16,1.81,1.97,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-09,1.99,1.91,1.95,1.62,1.58,0.95,2.08,2.05,2.03,1.6,1.52,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-16,1.13,1.95,1.96,1.63,1.64,1,1.02,2.08,2.03,1.66,1.57,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-23,-0.25,1.81,1.76,1.57,1.61,1.05,-0.28,1.89,1.77,1.54,1.56,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01,-0.56,1.75,1.64,1.51,1.56,1.03,-0.47,1.8,1.63,1.44,1.54,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09,-0.92,1.67,1.53,1.49,1.45,1.04,-1.05,1.69,1.5,1.4,1.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-16,-0.7,1.09,1.43,1.43,1.23,1.06,-0.58,1.02,1.37,1.29,0.99,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-23,-0.42,1.16,1.35,1.46,1.25,1.08,-0.35,1.04,1.26,1.23,0.98,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-01,-0.17,1.08,1.27,1.48,1.28,1.12,-0.35,0.93,1.15,1.18,0.98,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-09,-0.1,1.07,1.23,1.47,1.08,1.13,-0.42,0.91,1.08,1.12,0.67,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-16,-0.01,0.19,1.29,1.5,1.14,1.15,-0.35,0.02,1.12,1.14,0.75,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-23,0.02,-0.53,1.3,1.4,1.15,1.14,-0.29,-0.83,1.07,1.06,0.73,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,-0.31,-0.7,1.15,1.29,1.1,0.99,-0.43,-1,0.96,0.96,0.71,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-09,-0.65,-0.94,1.03,1.15,0.96,0.94,-0.56,-1.38,0.88,0.86,0.55,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.38,0,0,0,0
2015-03-16,0.17,-0.48,1.28,1.37,1.18,1.06,0.3,-0.73,1.13,1.1,0.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-23,0.33,-0.31,1.29,1.34,1.21,1.11,0.38,-0.52,1.13,1.05,0.85,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01,0.69,-0.17,1.28,1.28,1.21,1.1,0.54,-0.5,1.1,0.99,0.83,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09,0.98,-0.09,1.25,1.22,1.18,1.15,0.66,-0.42,1.07,0.93,0.8,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16,-0.12,-0.12,0.71,1.16,1.15,1.18,-0.48,-0.52,0.51,0.89,0.79,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-23,-0.58,-0.12,0.78,1.05,1.16,1.18,-1.24,-0.52,0.57,0.81,0.78,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,-0.78,-0.25,0.7,0.94,1.18,1.19,-0.98,-0.45,0.54,0.77,0.79,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-09,-1.41,-0.42,0.59,0.85,1.13,1.16,-1.39,-0.31,0.57,0.76,0.79,1.03,1,0,0,0,0,0,1.41,0,0,0,0,0,1,0,0,0,0,0,1.39,0,0,0,0,0
2015-05-16,-1.59,-0.65,-0.32,0.83,1.09,1.13,-1.15,-0.49,-0.34,0.76,0.78,1.01,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-23,-1.57,-0.63,-0.86,0.84,1,1.11,-1.08,-0.42,-1.02,0.75,0.74,1,3,0,0,0,0,0,4.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-01,-1.01,-0.25,-0.84,0.86,1.04,1.13,-0.53,-0.13,-1.03,0.76,0.77,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-09,0.36,0.14,-0.85,0.89,1.04,1.14,-0.31,0.12,-1.17,0.79,0.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-16,0.53,-0.75,-0.86,0.87,1.02,1.12,-0.2,-0.98,-1.14,0.79,0.77,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-23,0.39,-1.07,-0.75,0.88,0.98,1.14,-0.03,-1.52,-0.95,0.82,0.75,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.52,0,0,0,0
2015-07-01,-0.53,-1.25,-0.7,0.85,0.91,1.12,-0.96,-1.42,-0.87,0.84,0.74,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.94,0,0,0,0
2015-07-09,-1.97,-1.74,-0.75,0.78,0.77,1.09,-1.48,-1.7,-0.74,0.88,0.73,0.99,1,1,0,0,0,0,1.97,1.74,0,0,0,0,1,3,0,0,0,0,1.48,4.64,0,0,0,0
2015-07-16,-1.6,-1.64,-0.78,0.23,0.7,1.06,-1.24,-1.43,-0.78,0.34,0.73,0.98,2,2,0,0,0,0,3.57,3.38,0,0,0,0,0,4,0,0,0,0,0,6.07,0,0,0,0
2015-07-23,-1.16,-1.35,-0.72,0.37,0.65,1.05,-0.49,-1.21,-0.73,0.45,0.69,0.98,0,3,0,0,0,0,0,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-01,-0.6,-1,-0.69,0.41,0.64,1.07,0.28,-1.07,-0.63,0.46,0.68,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-09,2.17,0.58,-0.1,0.67,0.87,1.2,3.11,2.22,0.2,0.78,0.94,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-16,2.14,0.81,-0.12,-0.05,0.91,1.23,3.02,2.35,0.14,-0.03,0.95,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-23,2.12,0.86,-0.04,-0.51,0.93,1.24,3.17,2.38,0.25,-0.62,0.94,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,2.02,0.75,0.19,-0.54,0.93,1.25,3.16,2.5,0.46,-0.65,0.95,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-09,0.36,0.57,0.41,-0.56,0.93,1.25,-0.5,1.98,0.66,-0.75,0.96,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-16,0.25,0.61,-0.12,-0.54,0.92,1.27,0.04,1.77,0.03,-0.67,0.99,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-23,0.36,0.78,-0.12,-0.37,0.99,1.28,0.16,1.63,0.04,-0.5,1.04,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-01,-0.11,0.75,-0.24,-0.36,0.97,1.24,-0.2,1.42,0.09,-0.47,1.03,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-09,0.71,1.46,0.07,-0.1,1.07,1.3,0.7,1.55,0.73,-0.16,1.15,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-16,1.73,2.04,0.92,0.36,0.88,1.45,1.68,2.15,1.84,0.37,0.94,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-23,2.09,2.23,1.58,0.95,1.29,1.62,2.11,2.49,2.47,1.11,1.37,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-01,1.87,1.96,1.47,0.89,1.23,1.64,1.83,2,1.99,1.07,1.3,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-09,1.44,1.35,1.33,0.75,1.16,1.68,1.38,1.28,1.68,0.97,1.26,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-16,0.54,1.11,1.18,0.58,0.44,1.66,0.49,1.01,1.39,0.8,0.43,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-23,-1.32,0.91,1.02,0.52,-0.02,1.6,-1.53,0.77,1.12,0.69,-0.14,1.69,1,0,0,0,0,0,1.32,0,0,0,0,0,1,0,0,0,0,0,1.53,0,0,0,0,0
2015-12-01,-1.54,0.67,0.76,0.48,-0.18,1.29,-1.59,0.55,0.89,0.62,-0.3,1.29,2,0,0,0,0,0,2.86,0,0,0,0,0,2,0,0,0,0,0,3.12,0,0,0,0,0
2015-12-09,-1.5,0.39,0.49,0.45,-0.32,0.96,-1.63,0.35,0.66,0.53,-0.49,0.8,3,0,0,0,0,0,4.36,0,0,0,0,0,3,0,0,0,0,0,4.75,0,0,0,0,0
2015-12-16,-1.68,0.13,0.32,-0.03,-0.44,0.94,-1.62,0.22,0.57,0.09,-0.51,0.81,4,0,0,0,0,0,6.04,0,0,0,0,0,4,0,0,0,0,0,6.37,0,0,0,0,0
2015-12-23,-1.63,-0.08,0.22,-0.18,-0.39,0.95,-1.63,0.04,0.4,-0.03,-0.48,0.79,5,0,0,0,0,0,7.67,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0
2016-01-01,-1.26,-0.08,0.21,-0.23,-0.37,0.92,-1.05,-0.01,0.3,-0.05,-0.51,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-09,-1.22,-0.46,0.22,-0.37,-0.37,0.8,-1.08,-0.32,0.17,-0.12,-0.55,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-16,-1.09,-1.23,0.07,-0.45,-0.51,0.55,-1.1,-1.06,0.04,-0.17,-0.61,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-23,-1.27,-2.01,-0.13,-0.59,-0.61,0.49,-1.25,-2.73,-0.12,-0.28,-0.66,0.22,0,1,0,0,0,0,0,2.01,0,0,0,0,0,1,0,0,0,0,0,2.73,0,0,0,0
2016-02-01,-1.33,-1.85,-0.32,-0.61,-0.7,0.48,-2.16,-2.53,-0.29,-0.4,-0.72,0.19,1,2,0,0,0,0,1.33,3.86,0,0,0,0,1,2,0,0,0,0,2.16,5.26,0,0,0,0
2016-02-09,-1.22,-1.78,-0.73,-0.54,-0.71,0.31,-1.55,-2.5,-0.79,-0.46,-0.68,-0.04,0,3,0,0,0,0,0,5.64,0,0,0,0,2,3,0,0,0,0,3.71,7.76,0,0,0,0
2016-02-16,1.15,-0.73,0.03,0.22,-0.07,0.7,1.14,-0.49,0.13,0.41,0.09,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-23,1.49,-0.55,0.06,0.28,0.03,0.72,1.46,-0.25,0.2,0.47,0.2,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-01,1.65,-0.31,0.04,0.23,0.13,0.74,1.62,-0.11,0.15,0.39,0.24,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-09,1.72,-0.14,-0.01,0.16,0.2,0.67,1.62,-0.09,0.06,0.3,0.24,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-16,0.02,0.02,-0.03,0.16,-0.09,0.69,-0.18,-0.01,0.03,0.29,-0.04,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-23,0.47,0.45,0.13,0.34,0.05,0.79,0.13,0.38,0.17,0.42,0.12,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-01,0.97,0.79,0.35,0.52,0.19,0.87,0.7,0.67,0.34,0.54,0.29,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-09,1,0.82,0.15,0.55,0.14,0.83,0.75,0.7,0.15,0.46,0.28,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-16,1.06,1.05,-0.21,0.6,0.21,0.86,0.85,0.89,-0.22,0.48,0.33,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-23,0.61,1.25,-0.75,0.56,0.21,0.87,0.42,1.1,-0.77,0.45,0.33,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-01,0.46,1.52,-0.5,0.6,0.35,0.96,0.36,1.45,-0.45,0.53,0.45,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-09,0.91,1.64,-0.34,0.38,0.5,1.01,0.95,1.58,-0.33,0.27,0.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-16,0.99,0.88,-0.19,0.37,0.55,1.02,0.97,0.53,-0.22,0.26,0.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-23,1.35,0.92,-0.05,0.39,0.58,0.99,1.45,0.49,-0.07,0.29,0.53,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-01,0.63,0.89,0.08,0.33,0.5,0.97,0.53,0.59,0.07,0.28,0.5,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-09,0.35,1.05,0.32,0.35,0.48,0.97,0.59,0.91,0.27,0.33,0.53,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-16,-0.15,1.03,0.45,0.3,0.47,0.95,0.57,0.96,0.36,0.31,0.53,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-23,-0.81,0.74,0.61,0.28,0.46,0.93,0.14,0.77,0.54,0.31,0.53,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-01,0.51,0.67,0.82,0.43,0.59,0.95,1.05,0.5,0.68,0.38,0.56,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-09,-0.46,0.6,0.84,0.25,0.61,0.88,0.97,1.06,0.84,0.29,0.58,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-16,-0.76,0.24,0.94,-0.16,0.56,0.82,0.99,1.06,1,-0.07,0.58,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-23,-0.66,0.22,1.12,-0.61,0.53,0.77,1.17,1.38,1.24,-0.54,0.57,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-01,-1.52,-0.46,1.23,-0.55,0.43,0.7,0.19,0.78,1.5,-0.38,0.56,0.78,1,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-09,-1.46,-0.98,1.23,-0.54,0.12,0.67,-1.05,0.42,1.59,-0.29,0.28,0.78,2,0,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-16,-1.08,-1.02,0.31,-0.43,0.1,0.68,-0.97,0.35,0.53,-0.2,0.27,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
